Product Name,Price,Price per Unit
Twinings Tea Bags Lemon & Ginger 80 Pack,$13.50,$0.17 / 1EA
Schweppes Infused Natural Mineral Water With Raspberry 1.1l,$1.65,$1.50 / 1L
Sunkist Zero Sugar Cans 375ml X10 Pack,$8.25,$2.20 / 1L
Mount Franklin Lightly Sparkling Water Wild Berry Bottle 1.25l,$2.85,$2.28 / 1L
Santa Vittoria Sparkling Mineral Water 750ml,$2.35,$3.13 / 1L
Fever-tree Elderflower Tonic Water Bottles 200ml X 4 Pack,$7.00,$8.75 / 1L
Powerade Ion4 Gold Rush Sports Drink Sipper Cap 600ml,$2.00,$3.33 / 1L
Coca - Cola Classic  Soft Drink Multipack Cans 375ml X 24 Pack,$22.00,$2.44 / 1L
Coca - Cola Zero Sugar Soft Drink Multipack Cans 24 X 375ml,$22.00,$2.44 / 1L
Pepsi Max Cans 30x375ml,$26.00,$2.31 / 1L
Frantelle Still Spring Water 24x600ml,$13.50,$0.94 / 1L
Nestle Sweetened Condensed Milk 395g,$2.50,$0.63 / 100G
Nestle Milo Malted Drinking Chocolate 460g,$6.50,$1.41 / 100G
Coca - Cola Classic  Soft Drink Bottle 2l,$3.65,$1.83 / 1L
Sanitarium So Good Long Life Unsweetened Almond Milk 1l,$2.00,$2.00 / 1L
Woolworths Lemonade Zero Sugar Bottle 1.25l,$1.10,$0.88 / 1L
Vitasoy Oat Milky Uht Milk 1l,$3.00,$3.00 / 1L
Higher Living Rooibos African Tea 40 Pack,$5.50,$0.14 / 1EA
Vitasoy Almond Milk Unsweetened 1l,$3.30,$3.30 / 1L
Rockstar Energy Drink Guava Energy Drink 500ml X4 Pack,$8.50,$4.25 / 1L
Lipton Quality Black Tea Bags 200 Pack,$8.00,$0.04 / 1EA
Twinings Pure Camomile Tea Bags 80 Pack,$13.50,$0.17 / 1EA
Staminade Lemon & Lime Powder 585g,$8.00,$1.37 / 100G
Coca - Cola Classic  Soft Drink Multipack Cans 375ml X 24 Pack,$22.00,$2.44 / 1L
Vitasoy Soy & Protein Unsweetened Milk 1l,$3.60,$3.60 / 1L
Pureau Pure Water 2l,$2.95,$1.48 / 1L
Twinings Orange & Cinnamon Tea Bags 10 Pack,$3.00,$0.30 / 1EA
Woolworths Apple Juice 2l,$2.80,$1.40 / 1L
Robert Timms Italian Espresso Style Coffee Bags 28 Pack,$13.50,$0.48 / 1EA
Coca - Cola Zero Sugar Soft Drink Bottle 1.25l,$3.55,$2.84 / 1L
Pureau Ultra Pure Water 600ml X 12 Pack,$9.30,$1.29 / 1L
Woolworths Raspberry Bottle 1.25l,$1.10,$0.88 / 1L
Prime Hydration Tropical Punch 500ml,$4.50,$0.01 / 1ML
Twinings Chai Vanilla Tea Bags 10 Pack,$3.00,$0.30 / 1EA
V8 Vegetable Juice Low Sodium 1.25l,$5.50,$4.40 / 1L
V8 Tropical Juce Multipack 3 X 250ml,$4.30,$5.73 / 1L
Sustagen Dutch Chocolate Flavour 550g,$8.20,$1.49 / 100G
Schweppes Brown Cream Soda 1.1l,$2.80,$2.55 / 1L
Coca - Cola Zero Sugar Soft Drink Multipack Cans 30 X 375ml,$44.90,$3.99 / 1L
