Product Name,Price,Price per Unit
Fancy Feast Adult Classic Chicken Feast Chunky Wet Cat Food 85g,$1.60,$1.88 / 100G
Trill Cockatiel Mix 1.8kg,$6.00,$0.33 / 100G
Schmackos Strapz With Liver Dog Treats 500g,$11.00,$2.20 / 100G
Smitten Recycled Paper Cat Litter 20l,$20.00,$1.00 / 1L
Fancy Feast Adult Delights Chicken & Cheddar Cheese Wet Cat Food 85g,$1.60,$1.88 / 100G
Vitapet Soft Chicken Tenders 100g,$9.00,$9.00 / 100G
Ultimates Indulge Chicken Mince And Sardine 400g,$2.00,$0.50 / 100G
Fancy Feast Classic Ocean Whitefish Tuna Gravy Grilled Wet Cat Food 85g,$1.60,$1.88 / 100G
V.i.p Chunkers Adult Chilled Fresh Dog Food Lamb & Veges Meatball 1kg,$6.00,$0.60 / 100G
Pedigree Dentastix Large Dental Dog Treat 28 Pack,$15.50,$0.55 / 1EA
V.i.p Chunkers Adult Chilled Fresh Dog Food Chicken&egg Meatballs 1kg,$6.00,$0.60 / 100G
Essentials Cat Litter Clay Clumping 4.5kg,$3.50,$0.78 / 1KG
Whiskas 1+ Years Wet Cat Food Beef Mince 400g Can,$2.60,$0.65 / 100G
Breeders Choice Paper Cat Litter 24l,$22.00,$0.92 / 1L
Whiskas 1+ Years Wet Cat Food Chicken Mince 400g Can,$2.60,$0.65 / 100G
Pedigree Dentastix Large Dog Dental Treat 7 Pack,$6.50,$0.93 / 1EA
Ultimates Indulge Beef Casserole With Vegetables Wet Dog Food 400g,$2.00,$0.50 / 100G
Fancy Feast Adult Classic Savory Salmon Feast Patè Wet Cat Food 85g,$1.60,$1.88 / 100G
Supercoat Beef Dog Food Adult 7kg,$33.00,$0.47 / 100G
Fancy Feast Adult Classic Turkey Feast Gravy Grilled Wet Cat Food 85g,$1.60,$1.88 / 100G
Whiskas Beef & Lamb Adult Dry Cat Food 1.8kg,$12.00,$0.67 / 100G
Trill Small Parrot Mix 1.8kg,$6.00,$0.33 / 100G
Trill Bird Honey Stick Variety Budgerigar 105g,$3.99,$3.80 / 100G
Whiskas Tuna & Sardine 7+ Years Dry Cat Food 1.8kg,$12.00,$0.67 / 100G
Fancy Feast Cat Food Gravy Lovers Chicken 85g,$1.60,$1.88 / 100G
Vitapet Jerhigh Milky Sticks 400g,$20.00,$5.00 / 100G
Fancy Feast Cat Food Gravy Lovers Beef 85g,$1.60,$1.88 / 100G
Fancy Feast Adult Gravy Lovers Ocean Whitefish & Tuna Wet Cat Food 85g,$1.60,$1.88 / 100G
V.i.p Chunkers Adult Chilled Fresh Dog Food Lamb & Veges Meatball 1kg,$6.00,$0.60 / 100G
Fancy Feast Adult Delights Turkey & Cheddar Cheese Wet Cat Food 85g,$1.60,$1.88 / 100G
Pedigree Dentastix Large Dog Dental Treat 7 Pack,$6.50,$0.93 / 1EA
Essentials Cat Litter Clay Clumping 4.5kg,$3.50,$0.78 / 1KG
Bow Wow Treat Beef Roo Roll Each,$3.50,$3.50 / 1EA
Vitapet Chewz Chicken Wrapped Rawhide Twist 7 Pack,$10.00,$1.43 / 1EA
V.i.p Chunkers Adult Chilled Fresh Dog Food Chicken&egg Meatballs 1kg,$6.00,$0.60 / 100G
