Product Name,Price,Price per Unit
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Twinings Live Well Sleep Well Tea Bags 22 Pack,$4.25,$0.19 / 1EA
Kan Tong Black Bean Stir Fry Cooking Sauce 510g,$4.30,$0.84 / 100G
Massel Ultracubes Beef 105g,$3.40,$0.32 / 10G
Dolmio 7 Vegetable Bolognese Pasta Sauce 500g,$3.50,$0.70 / 100G
San Remo Elbows Pasta No 35 500g,$2.30,$0.46 / 100G
"Heinz Soup Of The Day Pumpkin, Cauliflower & Tumeric 430g",$4.50,$1.05 / 100G
Edgell Australian Sliced Beetroot 425g,$2.80,$6.59 / 1KG
Slush Puppie Grape Flavoured 250ml,$3.50,$1.40 / 100ML
San Remo Risoni Pasta 500g,$2.30,$0.46 / 100G
Australian Organic Food Co Chickpea & Vegetable Soup Pouch 330g,$3.90,$1.18 / 100G
Woolworths Canned Diced Beetroot 425g,$2.35,$5.53 / 1KG
Massel Reduced Salt Chicken Stock Powder 140g,$3.75,$0.27 / 10G
Woolworths Beetroot Sliced 425g,$2.35,$5.53 / 1KG
Hart & Soul All Natural Satay Curry Recipe Base 80g,$2.50,$0.31 / 10G
Kellogg's Corn Flakes Breakfast Cereal 890g,$7.25,$0.81 / 100G
Essentials Olive Oil 1l,$10.00,$1.00 / 100ML
La Zuppa Microwave Soup Chicken Noodle 420g,$3.60,$0.86 / 100G
Sunrice Jasmine 2kg,$7.90,$0.40 / 100G
Dollar Sweets Unicorn Sprinkles Jar 105g,$6.00,$5.71 / 100G
Woolworths In Juice Sliced Pear 410g,$2.00,$4.88 / 1KG
Woolworths Pizza Sauce Squeeze Bottle 415g,$2.10,$0.51 / 100G
Cadbury Chocolate Bar Wispa 36g,$1.80,$5.00 / 100G
Valcom Paste Tom Yum 210g,$3.80,$1.81 / 100G
Vittoria Espressotoria Espresso Coffee Capsules 12 Pack,$5.00,$0.42 / 1EA
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Erawan Rice Noodles Stick Pad Thai 200g,$2.20,$1.10 / 100G
Mutti Passata Gastronomia Baby Roma Tomatoes 400g,$4.70,$1.18 / 100G
Woolworths Full Cream Milk Powder 1kg,$10.00,$1.00 / 100G
"Masterfoods Soy, Honey & Garlic Marinade 375g",$4.00,$1.07 / 100G
Edgell Australian Sliced Beetroot 825g,$3.80,$4.61 / 1KG
Barilla Pasta Penne Rigate 500g,$3.50,$0.70 / 100G
Stubb's Hickory Bourbon Bbq Sauce Sauce 510g,$7.50,$1.47 / 100G
Ayam Dark Soy 210ml,$3.50,$1.67 / 100ML
Woolworths Pitted Kalamata Olives 345g,$3.00,$8.70 / 1KG
Uncle Tobys Oats Quick Sachets Brown Sugar & Cinnamon Porridge 350g,$6.30,$1.80 / 100G
Spc Diced Fruit Salad In Juice Fruit Cups 4 X 120g,$4.50,$9.38 / 1KG
Continental Classics Rice Oriental Serves 2 115g,$2.80,$2.43 / 100G
Woolworths Apple Puree In Pouch 90g,$0.95,$10.56 / 1KG
Masterfoods Moroccan Seasoning 47g,$3.60,$0.77 / 10G
Amy's Kitchen Canned Soup Organic Lentil & Vegetable 411g,$4.40,$1.07 / 100G
Edgell Australian Sliced Beetroot 225g,$2.00,$8.89 / 1KG
Deep Cove Mackerel In Natural Mackerel Oil 425g,$2.90,$6.82 / 1KG
Masterfoods Sweet Chilli Sauce 500ml,$4.50,$0.90 / 100ML
Uncle Tobys Oats Quick Cup Creamy Honey Porridge 50g,$2.50,$5.00 / 100G
Mckenzie's Baking Powder 125g,$2.85,$2.28 / 100G
San Remo La Pasta Alfredo Single Snack 80g,$1.40,$1.75 / 100G
Woolworths Vanilla Extract 200ml,$10.00,$5.00 / 100ML
Sanitarium Up&go Dairy Free Liquid Breakfast Choc Ice 12 Pack,$15.80,$5.27 / 1L
Leggos Pasta Sauce Garden Vegetable 500g,$4.30,$0.86 / 100G
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Starbucks By Nespresso House Blend Coffee Pods Capsules 36 Pack,$22.00,$0.61 / 1EA
Continental Soup Sensations Vietnamese Chicken & Shiitake Mushroom 40g,$2.50,$6.25 / 100G
Sunrice Hinata Short Grain Rice 5kg,$30.00,$0.60 / 100G
Saxa Four Seasons Pepper Grinder 35g,$4.50,$1.29 / 10G
The Spice Tailor Indonesian Rendang Curry Kit 275g,$6.20,$2.25 / 100G
Royal Fields Seeds Sesame 500g,$3.90,$0.78 / 100G
Natural Pink Himalayan Rock Salt Grinder 370g,$6.00,$0.16 / 10G
Uncle Tobys Vita Brits Breakfast Cereal Brits 375g,$3.40,$0.91 / 100G
Nescafe Blend 43 Instant Coffee 150g,$11.50,$7.67 / 100G
Lipton English Breakfast Tea Bags 100 Pack,$5.80,$0.06 / 1EA
Queen Celebrating 120 Years Pure Vanilla Extract 100ml,$15.00,$15.00 / 100ML
Nutella Hazelnut Chocolate Spread 220g,$4.10,$1.86 / 100G
Fantastic Chicken Noodle Bowl 85g,$1.95,$2.29 / 100G
Hershey's Chocolate Syrup Squeeze 680g,$6.00,$0.88 / 100G
Splenda Stevia Liquid Sweetener 50ml,$6.50,$13.00 / 100ML
Essentials Butter Cake Mix 340g,$0.90,$0.26 / 100G
Praise Caesar Salad Croutons 150g,$4.00,$2.67 / 100G
Uncle Tobys Oats Quick Sachets Family Pack Creamy Honey Porridge 700g,$9.50,$1.36 / 100G
Annalisa Beans Cannellini 400g,$1.40,$0.35 / 100G
Slush Puppie Blue Raspberry 250ml,$3.50,$1.40 / 100ML
White Wings Parsons Vanilla Creamed Rice 98% Fat Free 430g,$3.50,$0.81 / 100G
San Remo Gluten Free Spirals 350g,$4.50,$1.29 / 100G
Maggi Oyster Sauce 275ml,$3.60,$1.31 / 100ML
Woolworths Peach Slices In Juice 410g,$2.00,$4.88 / 1KG
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Uncle Tobys Oats Traditional Rolled Oats Porridge 500g,$4.00,$0.80 / 100G
Birch & Waite Green Goddess Dressing & Sauce 250ml,$6.00,$2.40 / 100ML
Woolworths Dried Mango Slices 130g,$4.00,$30.77 / 1KG
Pureharvest Almond Milk Unsweetened 1l,$3.40,$3.40 / 1L
Verity Prunes Large 750g,$6.70,$8.93 / 1KG
Massel Plant Based Chicken Style Liquid Stock Salt Reduced 1l,$4.00,$0.40 / 100ML
Woolworths Roast Meat Flavoured Instant Gravy 120g,$2.10,$0.18 / 10G
S&w Mayonnaise Whole Egg 440g,$7.00,$1.59 / 100G
Angas Park Pitted Prunes Pitted 1kg,$14.00,$14.00 / 1KG
Mission Corn Chips Chilli & Lime 230g,$4.00,$1.74 / 100G
Woolworths Champignons Pieces & Stems 400g,$1.70,$4.25 / 1KG
Macro White Quinoa 1kg,$10.00,$1.00 / 100G
Woolworths Australian Rolled Oats 1.5kg,$2.60,$0.17 / 100G
Kewpie Japanese Mayonnaise 300g,$5.50,$1.83 / 100G
Dolmio Lasagne Bechamel Sauce 490g,$3.50,$0.71 / 100G
Heinz Beanz Baked Beans In Ham Sauce 300g,$2.80,$0.93 / 100G
T2 French Earl Grey Tea Bags 10 Pack,$7.00,$0.70 / 1EA
Vittoria Espresso Coffee Beans 1kg,$37.00,$3.70 / 100G
Sunrice Risotto Style Rice 750g,$2.40,$0.32 / 100G
Wai Wai Noodles Rice Vermicelli Instant 55g,$0.85,$1.55 / 100G
White Wings Cookie Mix Soft Centred Choc Chip 485g,$2.50,$0.52 / 100G
Chicken Tonight Simmer Sauce Creamy Mushroom 475g,$3.60,$0.76 / 100G
Masterfoods Smoked & Charred Texan Style Rub 50g,$4.30,$0.86 / 10G
Leggo's Pizza Sauce Garlic Onion Herb Triple Concentrate Sachets 4x50g,$3.00,$1.50 / 100G
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Heinz Baked Beans English Recipe Tinned Beans Breakfast 300g,$2.80,$0.93 / 100G
Promite Spread 290g,$5.30,$1.83 / 100G
Edgell Snack Time Red Kidney Beans Salad Topper With Chilli 70g,$1.60,$2.29 / 100G
Mckenzie's Dried Green Split Peas 500g,$1.60,$0.32 / 100G
St Dalfour Strawberry 284g 284g,$5.70,$2.01 / 100G
Heinz Soup Of The Day Veg & Lentil Chilli Paprika Soup Pouch 430g,$4.50,$1.05 / 100G
Nescafe Starbucks Medium Roast Premium Instant Coffee 90g,$9.00,$10.00 / 100G
Sanitarium Up&go Liquid Breakfast Banana 3 Pack,$5.60,$7.47 / 1L
Sunrice Brown Rice Medium Grain 2kg,$7.70,$0.39 / 100G
Dolmio Creamy Carbonara Pasta Sauce 490g,$4.00,$0.82 / 100G
Australia's Own Barista Almond 1l,$4.00,$4.00 / 1L
Maggi Chicken Flavour Cup Instant Noodles 60g,$1.80,$3.10 / 100G
Twinings Chai Vanilla Tea Bags 80 Pack,$13.50,$0.17 / 1EA
Woolworths Traditional Mayonnaise 470g,$4.00,$0.85 / 100G
Sandhurst Tomatoes Semi Dried Canola Oil 270g,$5.00,$18.52 / 1KG
Uncle Tobys Oats Breakfast Bakes Cereal Bar Honey & Roasted Almond 260g,$5.60,$2.15 / 100G
Macro Organic Quinoa 500g,$6.59,$1.32 / 100G
Sunlee Sweet Corn In Brine 410g,$1.10,$2.68 / 1KG
La Costena Chunky Salsa Medium 310g,$5.00,$1.61 / 100G
Woolworths Smoked Oysters In Springwater 85g,$1.50,$17.65 / 1KG
Sanitarium Up&go Liquid Breakfast Banana 6 Pack,$10.50,$7.00 / 1L
Uncle Tobys Squarz The Original Breakfast Cereal 460g,$3.25,$0.71 / 100G
F. Whitlock & Sons Killer Baked Beans Smokey Campfire Bbq 420g,$2.50,$0.60 / 100G
Equal Sweetener Tablets 300 Pack,$7.00,$2.33 / 100EA
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Pureharvest Organic Aussie Dream Rice Milk 1l,$2.60,$2.60 / 1L
Woolworths Passionfruit Pulp Canned 170g,$1.09,$6.41 / 1KG
Alishaan Super Basmati Rice 5kg,$30.00,$0.60 / 100G
Kan Tong Butter Chicken Cooking Sauce 485g,$4.30,$0.89 / 100G
Royal Feast Jasmine Rice 10kg,$38.00,$0.38 / 100G
Steeves Maples Maple Syrup 250ml,$5.50,$2.20 / 100ML
Cottee's Raspberry Jam 375g,$2.80,$0.75 / 100G
Woolworths Fruit Salad In Juice 825g,$4.00,$4.85 / 1KG
Arnott's Gluten Free Teevee Snacks Original Biscuits 130g,$5.30,$4.08 / 100G
Heinz Beanz Baked Beans And Sausages 420g,$3.00,$0.71 / 100G
Maggi Stir Fry Honey Soy Garlic Flavour 150g,$3.00,$2.00 / 100G
Woolworths Italian Dressing 300ml,$1.80,$0.60 / 100ML
Vittoria Espresso Ground Coffee 500g,$10.00,$2.00 / 100G
White Wings Brownie Mix Chocolate Chunk 475g,$2.50,$0.53 / 100G
Calbee Harvest Snaps Tasty Toppers Garlic & Rosemary Flavour 60g,$3.30,$5.50 / 100G
San Remo La Pasta Carbonara Single Snack 80g,$1.40,$1.75 / 100G
Csr Unrefined Coconut Sugar 250g,$4.00,$1.60 / 100G
Indomie Mi Goreng Noodle Cup 75g,$2.00,$2.67 / 100G
Australian Organic Food Co Chicken Spelt & Vegetable Soup Pouch 330g,$3.90,$1.18 / 100G
Deep Cove Red Salmon 105g,$3.70,$35.24 / 1KG
Heinz Soup Spicy Pumpkin Soup 430g,$4.50,$1.05 / 100G
Continental Simmer Soup Cream Of Chicken 45g,$1.70,$3.78 / 100G
Fantastic Chicken Noodle Cup 70g,$1.95,$2.79 / 100G
Wel Pac Dried Cut Seaweed 56.7g,$5.00,$8.82 / 100G
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Zafarelli Fettuccine Pasta No 12 500g,$1.85,$0.37 / 100G
Wallaby Bakers Flour 5kg,$14.00,$2.80 / 1KG
Hart & Soul All Natural Pho Soup Cup 100g,$2.00,$2.00 / 100G
Rosella Organic Tomato Sauce 250g,$6.50,$2.60 / 100G
John West Tuna & 3 Beans 185g,$4.40,$23.78 / 1KG
Capilano 100% Pure Australian Honey Twist & Squeeze 220g,$4.70,$2.14 / 100G
Moro Balsamic Vinegar Of Modena 500ml,$5.50,$1.10 / 100ML
Hp Original Barbecue Bbq Sauce 99% Fat Free Brown Sauce 390ml,$6.60,$1.69 / 100ML
Heinz Big N Chunky Steak & Mushroom Soup Ready Meals 535g,$2.20,$0.41 / 100G
White Wings Plain Flour 1kg,$3.40,$3.40 / 1KG
Sunsol Muesli Blueberry Chia Goji Coconut 500g,$4.00,$0.80 / 100G
Woolworths Vegetable Oil 2l,$8.00,$0.40 / 100ML
Amy's Kitchen Canned Soup Organic Chunky Tomato Bisque 411g,$4.40,$1.07 / 100G
Woolworths Peach In Mango Flavoured Jelly 4 Pack,$2.20,$4.58 / 1KG
Dolmio Extra Spicy Peppers Tomato Pasta Sauce 500g,$4.00,$0.80 / 100G
Sacla Tomato Pesto Free From 190g,$5.90,$3.11 / 100G
Continental Superb Stock Beef Stock Powder 125g,$3.50,$0.28 / 10G
Keen's Traditional Curry Powder 60g,$4.30,$0.72 / 10G
Woolworths Dressing Coleslaw 290ml,$1.80,$0.62 / 100ML
Golden Circle Canned Vegetables Sliced Beetroot Cans 225g,$1.50,$6.67 / 1KG
Leggo's Pizza Sauce Garlic Onion Herb Triple Concentrate Tub 2x140g,$3.50,$1.25 / 100G
Campbell's Real Soup Digest Sweet Potato & Carrot With Coconut 515g,$4.00,$0.78 / 100G
Sacla Classic Classic Basil Classic Green 190g,$5.90,$3.11 / 100G
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Sanitarium So Good Long Life Unsweetened Almond Coconut Milk 1l,$2.00,$2.00 / 1L
Haday Gold Label Oyster Sauce 530ml,$3.90,$0.74 / 100ML
Macro Organic Baked Beans 420g,$1.60,$0.38 / 100G
Woolworths Fruit Salad In Juice Cups 4 Pack,$2.20,$4.40 / 1KG
Health Rite Vegetable Salt 250g,$3.00,$0.12 / 10G
Queen Ultimate Sprinkles Midnight Magic 110g,$3.80,$3.45 / 100G
Don Antonio Pasta Sauce Sugo Al Basilico 500g,$7.00,$1.40 / 100G
Yeo's Drink Lychee 300ml,$1.25,$4.17 / 1L
Barilla Pesto Genovese Pasta Sauce 190g,$5.00,$2.63 / 100G
Macro Organic Coconut Milk 400ml,$2.35,$0.59 / 100ML
Your Condiment Co. Dijon Mustard 200g,$2.90,$1.45 / 100G
Barilla Basilico Pasta Sauce 400g,$4.60,$1.15 / 100G
Hershey's Caramel Syrup 623g,$6.00,$0.96 / 100G
La Molisana Pastificio Extra Di Lusso Egg Fettuccine 250g,$3.50,$1.40 / 100G
Lotus Biscoff Spread 400g,$7.50,$1.88 / 100G
Sunsol Pro-biotic Almond & Manuka Honey Toasted Muesli 400g,$5.00,$1.25 / 100G
Massel Ultracubes Salt Reduced Chicken 105g,$3.40,$0.32 / 10G
Valcom Paste Thai Green Curry 210g,$3.80,$1.81 / 100G
Yeo's Isoy Soy Bean Milk Drink 300ml,$1.25,$4.17 / 1L
Spc Less Sugar Diced Peaches In Juice Fruit Cups 4 X 120g,$4.50,$9.38 / 1KG
Csr White Sugar Cubes 450g,$4.90,$1.09 / 100G
Woolworths Fresh Parsley Bunch,$3.20,$3.20 / 1EA
Old El Paso Taco Spice Mix Lime & Jalapeno 30g,$2.40,$8.00 / 100G
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Aunt Betty's Creamy Rice Dessert Natural Vanilla 240g,$2.50,$1.04 / 100G
Maharajah's Choice Rosewater 250ml,$2.90,$1.16 / 100ML
Masterfoods Stir Fry Recipe Base Creamy Thai Chicken 175g,$3.00,$1.71 / 100G
Hart & Soul Chicken Bone Broth Soup 350g,$4.50,$1.29 / 100G
Woolworths Cayenne Pepper 30g,$2.65,$0.88 / 10G
Edgell Corn Kernels No Added Salt 420g,$2.20,$5.24 / 1KG
Vicenzi Savoiardi Lady Fingers 400g,$9.40,$2.35 / 100G
Three Threes Bbq Rib Sauce 275ml,$2.75,$1.00 / 100ML
Sandhurst Semi Dried Tomato Strips 125g,$4.80,$38.40 / 1KG
Twinings English Breakfast Loose Leaf Tea 125g,$7.50,$6.00 / 100G
Mckenzie's Pepper Black Ground 100g,$4.20,$0.42 / 10G
Nerada Tea Bags 200 Pack 400g,$6.30,$0.03 / 1EA
Woolworths All Spice Ground 30g,$2.10,$0.70 / 10G
Woolworths Smoked Sprats In Oil 120g,$3.00,$25.00 / 1KG
Suthera Thai Coconut Roll Original 70g,$5.00,$7.14 / 100G
Macro Organic Coconut Cream 400ml,$2.35,$0.59 / 100ML
Mission Corn Chips Deli Round 500g,$6.60,$1.32 / 100G
Woolworths Wholemeal Plain Flour 1kg,$2.00,$2.00 / 1KG
Slush Puppie Strawberry Flavoured 250ml,$3.50,$1.40 / 100ML
Sunrice Basmati Rice 1kg,$6.50,$0.65 / 100G
Annalisa Beans Red Kidney 400g,$1.40,$0.35 / 100G
Cadbury Baking Dark Chocolate Chips 200g,$3.50,$1.75 / 100G
Maggie Beer Natural Beef Stock 500ml,$5.00,$1.00 / 100ML
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Mitani Chicken Salt 200g,$3.80,$0.19 / 10G
Jacobs Snacks Original Twiglets 45g,$1.93,$4.29 / 100G
Woolworths Gravy Mix Traditional 120g,$2.10,$0.18 / 10G
Guzzi's Tricolore Tagliatelle 375g,$4.95,$1.32 / 100G
Kikkoman Gf Sushi Teriyaki Sauce 200ml,$3.60,$1.80 / 100ML
Woolworths Chives Chopped 2g,$2.20,$11.00 / 10G
Woolworths Chicken Satay With Jasmine Rice 350g,$4.50,$1.29 / 100G
Meiji Yan Yan Snacks Chocolate 50g,$2.10,$4.20 / 100G
Edgell Black Beans Plant Protein 400g,$2.20,$0.55 / 100G
San Remo Fettuccine Pasta 500g,$2.30,$0.46 / 100G
Woolworths Cinnamon Sugar 60g,$1.65,$0.28 / 10G
Woolworths Apple & Peach Puree In Pouch 90g,$0.95,$10.56 / 1KG
Woolworths Shredded Coconut 250g,$1.80,$7.20 / 1KG
Devondale 100% Pure Full Cream Long Life Milk 6x200ml,$6.00,$5.00 / 1L
Valcom Canned Bamboo Shoots Sliced 225g,$1.40,$6.22 / 1KG
Woolworths Vinegar Balsamic White 250ml,$3.00,$1.20 / 100ML
Vittoria Espressotoria Italian Coffee Capsules 12 Pack,$5.00,$0.42 / 1EA
Dilmah Premium Quality Loose Leaf Tea 250g,$5.65,$2.26 / 100G
"Macro Organic Brown Rice, Quinoa & Chia Seeds With Garlic 250g",$2.75,$1.10 / 100G
Mckenzie's Dried Veg Yellow Split Peas 500g,$1.60,$0.32 / 100G
Leggos Pesto Traditional Basil 190g,$4.30,$2.26 / 100G
Queen Pure Maple Syrup 250ml,$9.50,$3.80 / 100ML
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Woolworths Seasoning Moroccan 52g,$2.70,$0.52 / 10G
S&b Golden Curry Mix Mild 92g,$5.00,$5.43 / 100G
Dilmah Extra Strength Tea Bags 50 Pack,$2.80,$0.06 / 1EA
Edgell Peas & Carrots 420g,$2.50,$5.95 / 1KG
Vittoria Espresso Ground Coffee 200g,$10.00,$5.00 / 100G
Csr Caster Sugar Raw 750g,$3.50,$0.47 / 100G
Starbucks By Nespresso Espresso Roast Coffee Pods Capsules 36 Pack,$22.00,$0.61 / 1EA
Sunshine Sugar Low Gi Sugar 1kg,$2.20,$0.22 / 100G
Patak's Tikka Masala Curry Paste 283g,$7.50,$2.65 / 100G
Saxa Fine White Pepper 50g,$4.20,$0.84 / 10G
Vittoria Organic Coffee Beans Organic 1kg,$22.00,$2.20 / 100G
Gourmet Garden Paste Thai 80g Tube,$4.00,$5.00 / 100G
Essentials Ice Cream Cone Cups 24 Pack,$2.00,$2.00 / 100G
Liddells Low Fat Long Life Milk Lactose Free 1l,$3.00,$3.00 / 1L
Continental French Onion Salt Reduced Simmer Soup 35g,$1.20,$3.43 / 100G
Macro Organic Red Kidney Beans 425g,$1.50,$0.35 / 100G
Sunrice Microwave  Brown Rice & Quinoa Pouch 450g,$4.00,$0.89 / 100G
Maggie Beer Natural Free Range Chicken Bone Broth 500ml,$8.20,$1.64 / 100ML
"Leggo's Pasta Sauce Carbonara Fresh Cream, Onion & Cheese 490g",$4.30,$0.88 / 100G
Mission Corn Chips Extreme Cheese 230g,$4.00,$1.74 / 100G
Annalisa Lentils 400g,$1.40,$0.35 / 100G
Kikkoman Thick Teriyaki Sauce Gluten Free 240g,$3.40,$1.42 / 100G
Nerada Tea Bags 100 Pack 200g,$4.60,$0.05 / 1EA
Woolworths Diced Italian Tomatoes 400g,$1.10,$2.75 / 1KG
Doritos Corn Chips Cheese Supreme Share Pack 170g,$4.80,$2.82 / 100G
Masterfoods Tomato Sauce 500ml,$2.50,$0.50 / 100ML
Arnott's Tim Tam Original Chocolate Biscuits 200g,$4.50,$2.25 / 100G
Arnott's Salada Original Crispbreads Crispbreads Original 250g,$3.00,$1.20 / 100G
Woolworths Rolled Traditional Oats 750g,$1.40,$0.19 / 100G
Cadbury Dairy Milk Chocolate Block 180g,$5.50,$3.06 / 100G
Woolworths White Rice Long Grain 1kg,$1.40,$0.14 / 100G
Spc Baked Beans Rich Tomato Salt Reduced 220g X 4 Pack,$6.00,$0.68 / 100G
Zooper Dooper Ice Blocks Lemonade 24 X 70ml,$7.00,$0.42 / 100ML
Woolworths Apple & Strawberry Puree 4 Pack,$2.20,$4.40 / 1KG
Woolworths Cranberries 150g,$1.75,$11.67 / 1KG
Mutti Passata With Basil 700g,$4.80,$0.69 / 100G
Dollar Sweets Sprinkles Pirate Toppings 145g,$6.00,$4.14 / 100G
Campbell's Condensed Soup Cream Of Celery 410g,$2.20,$0.54 / 100G
