Product Name,Price,Price per Unit
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Macro Organic Beef Rump Steak 200g - 400g,$18.00,$45.00 / 1KG
Woolworths Rspca Approved Chicken Giblets 1kg,$6.50,$6.50 / 1KG
Pastoral Oven Roasted Pork Herb Crusted Sliced From The Deli Per Kg,$27.00,$27.00 / 1KG
Woolworths Cook Chicken Breast Parcels With Spinach & Ricotta 500g,$12.00,$24.00 / 1KG
Woolworths Cook Mild Mexican Inspired Pork Taco Kit 850g,$16.50,$19.41 / 1KG
Ocean Chef Australian Raw Peeld Prawns 400g,$24.00,$60.00 / 1KG
Thawed Imp Perch Nile Fillets Bag And Bake Teriyaki Ginger Per Kg,$17.00,$17.00 / 1KG
Ingham's Chicken Portion Pieces Gourmet Roasting 1.5kg - 2kg,$19.00,$9.50 / 1KG
Ocean Chef Barramundi Portions Skin On 10 Pack,$26.00,$26.00 / 1KG
Ocean Chef Marinara Seafood Mix 1kg,$18.50,$18.50 / 1KG
Royal Bacon Co Bacon Ends 500g,$8.00,$16.00 / 1KG
Woolworths Crumbed Beef Cheeseburger Chips 400g,$9.00,$22.50 / 1KG
Goolwa Pipico Whole Clam Chowder 575g,$9.00,$15.65 / 1KG
Fisher Bear Marinated Baby Octopus 280g,$15.00,$5.36 / 100G
Ocean Blue Double Smoked Salmon 100g,$8.00,$80.00 / 1KG
Steggles Chicken Frames 2kg,$11.00,$5.50 / 1KG
Barramundi Skin Off Fillets Bag & Bake Teriyaki Ginger Per Kg,$36.00,$36.00 / 1KG
Woolworths Slow Raised Whole Chicken Per Kg,$19.80,$11.00 / 1KG
Macro Free Range Chicken With Paella Stuffing 1.5kg - 2.2kg,$18.70,$8.50 / 1KG
North Coast Sydney Rock Oysters 1 Dozen,$18.00,$1.50 / 1EA
Seafood Entertaining Platter Each,$60.00,$60.00 / 1EA
Thawed Skinned Ling Fillets Bag & Bake Teriyaki Ginger Per Kg,$19.00,$19.00 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Jervis Bay Shellfish Co Handmade Oysters Mornay 6 Pack,$17.90,
Jc Seafood Crumbed Whiting Bites 240g,$8.00,$33.33 / 1KG
Ocean Chef Emporor Fillets Skinless 1kg,$29.00,$29.00 / 1KG
Bertocchi Ham Picnic Shoulder 3.3kg - 4.6 Kg,$48.30,$10.50 / 1KG
Boston Bay Mussels Hot Pot In Tomato Broth 600g,$12.00,$20.00 / 1KG
From The Deli Seafood Platter For Two Each,$33.00,$33.00 / 1EA
Ocean Chef Moreton Bay Bugs With Garlic & Herb Butter 320g,$19.00,$59.38 / 1KG
Woolworths Meatball & Pasta Kit 1.2kg,$16.00,$13.33 / 1KG
Ocean Chef Hoki Fillets Manuka Honey & Green Pepper 600g,$16.00,$26.67 / 1KG
Jc Seafood Crumbed Whiting Portions 200g,$6.00,$30.00 / 1KG
Jc Seafood Squid Chips 200g,$6.00,$30.00 / 1KG
Jc Seafood Tempura Battered Whiting 200g,$8.00,$40.00 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
