Product Name,Price,Price per Unit
Swisspers Cotton Tips 240 Pack,$4.80,$2.00 / 100EA
Ecostore Lemongrass Soap Bar 150g,$4.00,$2.67 / 100G
Strepsils Double Antibacterial Soothing Sore Throat Lozenges Orange 16 Pack,$6.00,$0.38 / 1EA
U By Kotex Sport Tampons Super Super 16 Pack,$4.13,$0.26 / 1EA
Tresemme Cleanse & Replenish Shampoo 940ml,$9.80,$1.04 / 100ML
Nad's Hair Removal Wax Facial Strips 16 Pack,$8.40,$0.53 / 1EA
Dettol Liquid Antibacterial Instant Hand Sanitiser Refresh 200ml,$7.50,$3.75 / 100ML
Voltaren Muscle And Back Pain Relief Emulgel 100g,$18.00,$18.00 / 100G
Colgate 2 In 1 Toothpaste & Mouthwash Whitening Liquid Gel 130g,$6.50,$5.00 / 100G
Oral-b 3d White Long Last Fresh Toothpaste 110g,$5.50,$5.00 / 100G
Garnier Fructis Normal Strength & Shine Shampoo 315ml,$5.60,$1.78 / 100ML
Voeu Micellar Cleansing Wipes 30 Pack,$1.80,$0.06 / 1EA
Strepsils Plus Anaesthetic Sore Throat Numbing Pain Relief Lozenges 16 Pack,$8.00,$0.50 / 1EA
Swisspers Paper Cotton Stems 400 Pack,$6.80,$0.02 / 1EA
Telfast Hayfever Allergy Relief 120mg Antihistamine Tablets 10 Pack,$12.60,$1.26 / 1EA
Tresemme Moisture Rich Conditioner With Vitamin E & Jojoba Oil 940ml,$9.80,$1.04 / 100ML
Sukin Signature Scent Botanical Body Wash Pump 1l,$13.00,$1.30 / 100ML
Vicks Vapodrops Throat Lozenges Butter Menthol 42 Pack,$7.65,$18.21 / 100EA
Colgate Total 12 Sensitivity + Gum Health Toothpaste 115g,$6.50,$5.65 / 100G
Sunsilk Conditioner Addictive Brilliant Shine 700ml,$12.00,$1.71 / 100ML
Steradent Denture Care Tablets Extra Strength 30 Pack,$6.40,$0.21 / 1EA
Dove Beauty Cream Bar Original Soap 90g X 2 Pack,$4.20,$2.33 / 100G
Selsun Blue Anti Dandruff Shampoo Replenishing 200ml,$5.50,$2.75 / 100ML
Nivea Rich Nourishing Body Lotion Deep Moisturiser For Dry Skin 400ml,$5.70,$1.43 / 100ML
